# m1[Msun], m2[Msun], f_gw[Hz], inclination[rad], x_gal[kpc], y_gal[kpc], z_gal[kpc], Pala_reassigned
0.7004258622,0.0398637348,0.0004301451,2.2709204204,-7.8502854877,-0.3151798647,0.2841269272,0.0000000000
0.7019399104,0.1035794931,0.0003421340,0.4714594396,-8.1350048115,-0.4226651344,0.1513655085,0.0000000000
0.6998507427,0.1991989611,0.0002433294,1.9438967547,-8.2669521776,0.2446034149,-0.2928316666,0.0000000000
0.7014085707,0.0411971113,0.0004126412,2.1335683265,-7.7060957417,0.0090161833,-0.2461179206,0.0000000000
0.6997083237,0.0402627221,0.0004079670,0.4385033661,-7.9957024012,-0.0746172074,-0.3600895181,0.0000000000
0.7007682477,0.1293076821,0.0003028726,0.4691723299,-8.3171317677,-0.0812559804,0.1533648092,0.0000000000
0.6989499808,0.1180091201,0.0003229698,0.7996908863,-8.4881113641,0.0345243481,0.1710878998,0.0000000000
0.7006103355,0.1034965193,0.0003426248,2.1407222701,-8.2641206868,-0.1694821126,0.1247641999,0.0000000000
0.7004756572,0.1058139106,0.0003395728,2.3164873543,-8.3478163435,-0.3595330266,-0.1139412555,0.0000000000
0.6992602279,0.4564749651,0.0001180943,2.2542335575,-8.1820660709,-0.0795515129,-0.2840546986,0.0000000000
0.6988196357,0.0975092512,0.0003526676,0.6078917904,-8.3675255666,-0.2961564465,0.1096286269,0.0000000000
0.6993543452,0.0718987427,0.0003994084,0.8710655534,-7.8063343251,-0.0715023889,0.1562017899,0.0000000000
0.7010307601,0.1491821156,0.0002815073,0.8358235413,-7.9403803056,0.2145612571,-0.1058201507,0.0000000000
0.6997408923,0.1049830555,0.0003407307,2.1729821780,-8.1275752286,0.4034582194,0.0127026610,0.0000000000
0.7006574238,0.0997872593,0.0003515829,0.7665572055,-8.3165446897,0.3429862312,-0.0358605806,0.0000000000
0.6998430179,0.0403538542,0.0004319696,2.6124178369,-7.8754960771,0.1964917922,0.0331525846,0.0000000000
0.7010792030,0.1123208682,0.0003293272,2.5383669001,-8.3744319993,0.3003459558,-0.1064688038,0.0000000000
0.6999319377,0.0636995132,0.0004024361,2.2008258228,-8.4619736099,0.0536411655,0.0838018257,0.0000000000
0.6989228817,0.0769071061,0.0003818058,2.4711753589,-8.0874251402,0.4637958632,0.0085096469,0.0000000000
0.6992093709,0.0559107071,0.0004030737,1.1977446010,-8.4542589645,-0.2101749742,0.1097630640,0.0000000000
0.6998524641,0.1659671139,0.0002635126,1.7980808678,-7.7895136130,-0.0876237626,-0.0104007204,0.0000000000
0.7000042170,0.0391734220,0.0004157747,0.4966614697,-7.6974868574,0.2516110407,-0.0229992025,0.0000000000
0.7016438028,0.0670212784,0.0004034721,1.9402863901,-8.0852997141,-0.3280767048,0.1030592711,0.0000000000
0.7012913677,0.1164434700,0.0003221674,1.9080386532,-8.1190628956,-0.0628254977,-0.3905994810,0.0000000000
0.6987299127,0.0411872951,0.0004330481,1.9973450459,-8.3227775779,-0.1818519637,0.0565046403,0.0000000000
0.6997982530,0.0891715366,0.0003723808,0.9060877977,-7.9711707961,-0.2270063214,-0.2759000199,0.0000000000
0.6994990040,0.1480767668,0.0002820899,0.7053737463,-7.8768400544,0.1405936516,0.1249858862,0.0000000000
0.6980056721,0.0746101241,0.0003766889,2.7506594679,-8.2884677257,0.2883053880,0.2802459436,0.0000000000
0.6996444798,0.1934104916,0.0002468099,1.4043547309,-7.8494011817,0.1889506608,0.0503802005,0.0000000000
0.6989531480,0.1995134547,0.0001962430,1.8603041300,-7.6892251378,0.1588964764,0.0713494271,0.0000000000
0.6995574765,0.1076839219,0.0003385139,1.2400101855,-7.8885035050,0.4019256126,-0.1600669188,0.0000000000
0.6992949149,0.3678746265,0.0001321696,1.5259531999,-8.2034838657,0.2715848028,0.4051266924,0.0000000000
0.7009334481,0.1568672749,0.0002719236,0.8031126961,-7.8852586037,0.4215900673,-0.0074066882,0.0000000000
0.7002398940,0.1068636064,0.0003411649,1.8188265892,-7.9510585393,-0.2483937506,-0.1510441614,0.0000000000
0.7005635309,0.1726583569,0.0002579878,0.4877135163,-8.0840128734,0.2745960635,-0.0808879029,0.0000000000
0.7015162980,0.3365341265,0.0001378893,0.5941502923,-8.1367792569,-0.0723728709,-0.4659821568,0.0000000000
0.6993430221,0.0965778436,0.0003570987,2.5573172636,-8.1450685236,-0.3023298309,0.0879994926,0.0000000000
0.7012960437,0.0579834554,0.0003966033,2.1602576977,-8.1306656968,-0.3162025131,-0.0007041674,0.0000000000
0.7013367996,0.1311838406,0.0003002181,1.7210822447,-7.9934700688,-0.2075410596,0.0368087674,0.0000000000
0.6992251406,0.0876948857,0.0003750730,1.7286339580,-7.8161490289,0.0594191999,-0.1192602570,0.0000000000
0.6997198440,0.1376891791,0.0002931313,2.3414058347,-8.1567722991,0.0414284415,-0.1517932325,0.0000000000
0.6984883719,0.1371335280,0.0002949591,2.2651519041,-8.1097113846,-0.0191059938,0.1336388887,1.0000000000
0.7021156561,0.1070717882,0.0003362892,1.6653699324,-8.0132761593,0.3892045066,0.1218671327,0.0000000000
0.7011218227,0.0747151017,0.0003905874,0.6261645244,-7.9915739451,0.0451637245,0.3914322165,0.0000000000
0.7014605627,0.1233005316,0.0003116721,1.4688213033,-8.1531067772,0.0440032353,0.0183286444,1.0000000000
0.6999418744,0.0403334831,0.0004190883,0.9470788784,-8.0025921415,0.0819075137,0.4119581283,0.0000000000
0.6999117846,0.0922975184,0.0003650319,1.5507299668,-8.1483056881,0.4256613375,-0.0447571053,0.0000000000
0.7003845558,0.1528568237,0.0002785691,1.0563592887,-8.3941883191,0.0457236339,-0.0611394693,0.0000000000
0.7020908427,0.1553502247,0.0002750237,2.2977297114,-8.3000447210,-0.0098861262,0.2892629213,0.0000000000
0.6989760566,0.1220542803,0.0003130457,2.4987527319,-8.1788257646,0.2823789088,0.2606924348,0.0000000000
0.6999969017,0.1378420569,0.0002920986,2.6852956720,-8.2200112418,-0.3797503169,-0.0844071048,0.0000000000
0.7010343247,0.0629878508,0.0004065722,2.2222558708,-8.1423566085,-0.2955759663,-0.1358814727,0.0000000000
0.7010100330,0.1431318887,0.0002871747,2.0742353458,-8.2588745866,0.1677663567,0.0137830024,0.0000000000
0.6995064426,0.0994198707,0.0003532264,3.0799226315,-8.3113589773,-0.0346010992,0.4185508691,0.0000000000
0.6990160912,0.0865853984,0.0003746209,1.1265564480,-8.2827170064,0.1158862269,-0.0957863485,0.0000000000
0.6995992043,0.0790009553,0.0003880354,2.3392862820,-8.0106485634,0.2125175572,0.4481214537,0.0000000000
0.6980852824,0.0914654334,0.0003671319,2.1364163368,-7.9882191551,0.2413512482,-0.1252055544,0.0000000000
0.7019076221,0.0945449655,0.0003609482,1.0862076440,-8.1733699903,-0.0807679573,0.1423904670,0.0000000000
0.6983043108,0.1417028902,0.0002885202,1.9614520262,-7.9060362824,0.3556187516,0.2290556449,0.0000000000
0.7007445479,0.1251440189,0.0003125206,0.8550510823,-8.5787362393,-0.2004153833,-0.0015902956,0.0000000000
0.7006484656,0.0402858347,0.0004306734,1.6343483658,-8.2566099821,-0.1204790520,0.1103781756,0.0000000000
0.6986299376,0.0999732172,0.0003494519,2.2337983075,-8.0014663744,-0.1303150481,0.0536931378,0.0000000000
0.6972289705,0.0576053727,0.0003770739,2.1013773791,-7.9895486474,-0.0058441491,-0.0494106815,1.0000000000
0.7003971242,0.0899771703,0.0003689087,2.5299653509,-8.3910105275,0.0786405363,0.1884158980,0.0000000000
0.7003253382,0.4385205770,0.0001209424,2.2513167439,-7.9594670060,0.3568213753,-0.1093114020,0.0000000000
0.7000720024,0.1623698245,0.0002680545,2.8445314110,-8.5628411175,0.1377237900,-0.1582940961,0.0000000000
0.6993540265,0.0876164060,0.0003755711,2.3277402524,-8.1506704226,-0.1610565751,-0.4454518018,0.0000000000
0.6980534925,0.1728519787,0.0002582105,2.0652716709,-7.9445314831,0.3750641191,-0.0463572004,0.0000000000
0.6995253389,0.0397701168,0.0004287138,1.9136468885,-8.1773876958,-0.3473472598,0.2683523657,0.0000000000
0.7016306446,0.1133434605,0.0003283282,1.3465483984,-7.7498681056,0.2295615221,-0.2060069014,0.0000000000
0.6990780553,0.1168199770,0.0003197076,2.7225857055,-7.9419739291,0.1448172680,0.0207803744,0.0000000000
0.7005876830,0.1198138002,0.0003173573,1.3579252529,-7.9462588718,-0.0197872507,-0.0741939316,0.0000000000
0.7007644431,0.5393819666,0.0001071463,1.1686677988,-7.7698975435,0.3236668528,0.0551985598,0.0000000000
0.6997892053,0.1344854439,0.0002977410,1.2532920448,-8.2855525899,-0.0633827460,-0.4388555465,0.0000000000
0.6992191863,0.0394706377,0.0004300167,2.0205776989,-8.4188155600,0.2124749514,-0.1999341212,0.0000000000
0.7008512171,0.0984020888,0.0003567278,2.7625118861,-8.0256838838,0.1450520985,-0.2201637022,0.0000000000
0.6986986965,0.1803343699,0.0002521666,1.2041868799,-8.2345431951,-0.3550668562,-0.1513047278,0.0000000000
0.6965713274,0.0411175976,0.0004178830,1.2500070527,-8.2809791276,0.2250085094,-0.2557367280,0.0000000000
0.7009073781,0.0669705258,0.0004058213,1.2394224967,-8.2227338947,0.3618920976,-0.0591551808,0.0000000000
0.6993557070,0.5113728452,0.0001106934,0.5346950113,-7.9679227491,0.0758895901,-0.3824950217,0.0000000000
0.6998185175,0.2829123947,0.0001477540,1.9264770901,-7.9207056395,-0.2172061946,-0.1519202196,0.0000000000
0.6998510816,0.1329415689,0.0002984511,0.9166051138,-7.9729247932,-0.0392048109,0.0815479399,0.0000000000
0.7003923494,0.0869068037,0.0003727351,1.5613856918,-8.1589627880,0.1880153629,0.3822601686,0.0000000000
0.6997755523,0.4282197692,0.0001222622,1.5969712729,-8.2234663706,0.3826816590,0.1089329763,0.0000000000
0.7002408810,0.0590843608,0.0004061405,2.8839283954,-8.2924061958,-0.1625932336,-0.0817187264,0.0000000000
0.6992980001,0.1273858383,0.0003051107,0.6911072168,-8.1880677613,0.0523979407,0.1888386851,0.0000000000
0.6998814792,0.0999932005,0.0003513159,2.1414555240,-8.3766223027,0.2869003706,0.2122463283,0.0000000000
0.7001711018,0.1050214535,0.0003393098,2.1356091263,-8.0762682056,-0.1429085014,-0.3170175976,0.0000000000
0.6997441483,0.1173194050,0.0003203194,2.6123082018,-8.4180429911,0.2504389040,-0.0264126909,0.0000000000
0.6989514030,0.0937372740,0.0003605584,0.4220964475,-8.5221570769,0.0776159458,0.0079397671,0.0000000000
0.7010112218,0.0934361885,0.0003614530,2.4395196048,-8.1285909271,-0.3636594733,0.1557399862,0.0000000000
0.6991147806,0.1559155317,0.0002744382,2.7142347194,-8.0649524774,-0.2886461603,0.1150148554,0.0000000000
0.7004234824,0.5077187594,0.0001113034,2.2551876649,-8.1970221207,-0.4520800055,0.0380615670,0.0000000000
0.7007618657,0.1681596205,0.0002623030,0.2852433062,-7.7912881786,-0.0355109945,-0.1634530374,0.0000000000
0.7001613444,0.0580955707,0.0003735035,1.5544451750,-8.1587296142,0.2278263028,0.2017384903,0.0000000000
0.6973813946,0.0406447689,0.0004213429,1.5926938739,-7.6477302566,0.0520067528,0.0754940649,0.0000000000
0.6992291304,0.1107823121,0.0003334593,2.8579453040,-7.8945251603,0.2527753712,-0.1018082111,0.0000000000
0.7000794409,0.1638672501,0.0002659117,0.2630971193,-7.8609668348,0.2831580788,-0.0904020452,0.0000000000
0.6996369093,0.0409894948,0.0004122819,2.4015432094,-8.2440241783,-0.1972204392,0.1251861818,0.0000000000
0.6989957019,0.0387224172,0.0004279824,1.0710092722,-8.2959533988,-0.0392695748,0.1215871993,0.0000000000
0.6967247183,0.1582384082,0.0002709794,2.8272979681,-7.8907937503,0.2733574366,0.0021375883,0.0000000000
0.7001332661,0.4849685897,0.0001141511,1.0199357787,-8.0677684924,-0.0609136624,0.1680481624,0.0000000000
0.7024162040,0.1469512291,0.0002829396,1.9684693536,-8.3437590519,-0.0087068903,0.2059665496,0.0000000000
0.7008116074,0.1068115104,0.0003374670,1.7633879106,-7.9052342989,-0.2231218781,0.0178069154,0.0000000000
0.6997728677,0.0633969129,0.0004051690,0.5605535744,-7.7816827135,-0.2408020896,-0.0887606402,0.0000000000
0.6995961817,0.1349834077,0.0002963119,2.1733927916,-8.3909068395,0.3407294154,-0.2009422834,0.0000000000
0.6994293146,0.1275570291,0.0003066370,1.3470560814,-8.0065669209,0.0798901856,0.2559511779,0.0000000000
0.6998613355,0.1001514339,0.0003496383,2.5399686349,-8.0511243076,0.0496414257,0.2093350622,0.0000000000
0.7007740099,0.0953766207,0.0003595292,3.0636186922,-8.2742322467,0.4269206884,-0.1408761947,0.0000000000
0.7013482269,0.0736420994,0.0003707824,1.3806352238,-8.1834079437,0.0049614015,-0.0731943465,1.0000000000
0.6984522417,0.0857164255,0.0003798390,0.7000745849,-8.2415250744,-0.1519568764,-0.4306816877,0.0000000000
0.6996565910,0.1282143416,0.0003051674,1.7974554796,-8.0078031919,-0.3311826817,-0.1983648132,0.0000000000
0.7017427580,0.0401324285,0.0004121823,1.6814759068,-8.3902520097,-0.2749792899,0.1463713908,0.0000000000
0.6996520630,0.5216570429,0.0001093743,2.1812312110,-8.3708552772,0.2260049256,0.1896047326,0.0000000000
0.6992146910,0.0905518837,0.0003679614,2.8830798054,-7.8969364751,-0.2035559539,-0.0331870385,0.0000000000
0.6999966071,0.1602190351,0.0002708754,0.9494823291,-7.8594983533,-0.2818474566,0.1090845983,0.0000000000
0.7007088292,0.1078180800,0.0003356585,2.0416381727,-8.1489098790,0.2659942222,-0.0806516934,0.0000000000
0.6984579039,0.0398669058,0.0004335897,1.3329705023,-7.9772689944,0.2430683386,-0.1222766034,0.0000000000
0.7008866567,0.0411540681,0.0004244680,0.3877030397,-8.3198599736,-0.3884589664,-0.1385005195,0.0000000000
0.7014033186,0.0408557567,0.0004146884,0.7047329989,-7.8784007750,0.2104100712,-0.2419832146,0.0000000000
0.6995434546,0.0405087372,0.0004313330,1.9646278336,-8.1251257801,0.2634853081,0.0392276166,0.0000000000
0.6991117587,0.1262102872,0.0003084821,1.3276846273,-7.7459370481,-0.3185151471,0.0864697088,0.0000000000
0.6998102228,0.0390190101,0.0004307677,2.2216228512,-8.4387720390,0.1486414308,0.1389388378,0.0000000000
0.6999388362,0.1324574847,0.0002973939,0.8560817198,-8.2109993052,-0.1892270138,0.0359111127,0.0000000000
0.6982957387,0.4116870940,0.0001249952,2.8211629724,-7.9941243162,-0.1673110487,0.2812203012,0.0000000000
0.7010554979,0.0871764724,0.0003690084,0.7518687715,-7.9807718328,-0.0248425605,0.2196737132,0.0000000000
0.7012171389,0.1571870413,0.0002709024,2.4658420391,-8.0944348167,0.4446148185,0.2018556768,0.0000000000
0.7007019857,0.0610451481,0.0003920826,2.1431702498,-7.8945613447,0.3278756282,-0.1591761153,0.0000000000
0.6987843502,0.1246607831,0.0003089439,1.3860204793,-7.8483378125,-0.0550496641,-0.1899791098,0.0000000000
0.6999749318,0.0574114740,0.0004017915,1.7802733109,-8.1406415324,0.2335291553,-0.2178397812,0.0000000000
0.6994123518,0.0842258561,0.0003790198,1.6820063477,-8.3449808952,-0.0968543416,-0.0559584572,0.0000000000
0.7000161964,0.4296680672,0.0001219076,0.8633044094,-7.9969640019,0.0072546534,-0.3481468771,0.0000000000
0.7001959289,0.1994063634,0.0001776249,1.5193129492,-8.1170713961,-0.2828964702,0.2485721852,0.0000000000
0.6997949340,0.2419393385,0.0001582720,2.2797612315,-8.5230958451,0.0309989647,-0.1657104014,0.0000000000
0.6995927647,0.5353007503,0.0001074967,1.2347450996,-7.9560993953,0.0555910440,0.2392979713,0.0000000000
0.7015029288,0.0659958790,0.0003858824,2.0608976221,-8.4206346305,0.0564679765,0.1619855472,0.0000000000
0.6998208683,0.1320245711,0.0002999029,0.9706865257,-7.7709452946,-0.1505294226,-0.2875638538,0.0000000000
0.7023754033,0.0980590645,0.0003556284,2.5580197150,-8.5443779823,0.0300823805,-0.0451256269,0.0000000000
0.7000188075,0.0392941528,0.0004338681,0.3268656730,-7.7150280133,0.1962721312,0.0997673077,0.0000000000
0.6994925541,0.1237086004,0.0003103276,1.7158608189,-7.9465603775,-0.3355743891,0.0317187987,0.0000000000
0.7013710698,0.1181385781,0.0003182513,1.6514463960,-8.4200346777,0.1798037035,0.3715069673,0.0000000000
0.7002399810,0.0604664276,0.0004075846,2.1048515963,-8.2312964167,0.3826670046,-0.0072287872,0.0000000000
0.6991800693,0.1239038340,0.0003111238,1.1508426387,-8.1820486120,-0.4070320362,0.1118398057,0.0000000000
0.7003637263,0.0989858613,0.0003509161,1.2621598912,-8.4071159677,-0.1689115667,-0.0477574632,0.0000000000
0.7013147191,0.2274927363,0.0001619374,0.3186930718,-8.2971856227,0.2891416732,-0.1861843892,0.0000000000
0.7011776527,0.1831014527,0.0002504696,1.8852778888,-8.0328097916,0.3357735997,0.0179487989,0.0000000000
0.6979121642,0.1430487754,0.0002871570,2.9023726744,-8.5278439558,0.2344088694,0.0434291174,0.0000000000
0.6971950145,0.1302735392,0.0003009046,2.6067947553,-8.5746774332,0.0458660421,0.1170876349,0.0000000000
0.7015267989,0.0402970191,0.0004249229,1.6838516062,-8.4933633403,-0.0118182189,0.0551637723,0.0000000000
0.7010180684,0.1124619257,0.0003299701,1.1732055283,-7.7348576254,0.0361367849,-0.0109534400,0.0000000000
0.7006908783,0.1563857422,0.0002738599,0.2992218663,-7.8278265003,-0.2413567730,0.0261983639,0.0000000000
0.6996075143,0.4093205370,0.0001253103,0.8740029295,-8.5359766612,0.1533106521,-0.1621423629,0.0000000000
0.6994517480,0.0411979605,0.0003742556,2.2273502024,-8.4776307930,-0.1144488992,0.0328369221,0.0000000000
0.6982862609,0.1448329852,0.0002843714,2.3054594625,-8.0462550853,0.2879620385,0.0365250892,0.0000000000
0.7012957753,0.1132395175,0.0003269072,1.3426026495,-7.7918010755,-0.2727977094,-0.0872000928,0.0000000000
0.7020366646,0.0400826219,0.0004217125,1.6932225810,-7.6803653764,0.2177395837,0.0344159679,0.0000000000
0.6985053497,0.0819082981,0.0003831316,1.7724870849,-7.8148428687,0.0837203376,-0.1624709324,0.0000000000
0.7002499583,0.1127048059,0.0003294539,1.0843609931,-7.8744513620,-0.3215805130,0.1562103945,0.0000000000
0.6995978528,0.1003006881,0.0003535156,0.9949754391,-7.9143468900,-0.1379193923,-0.2297292940,0.0000000000
0.6996506755,0.1834809447,0.0002491661,1.1942265854,-8.0626997708,-0.2825598059,-0.1074817786,0.0000000000
0.6973867609,0.1997172353,0.0002236940,1.7566401388,-8.2968374765,0.0734684475,0.4192746162,0.0000000000
0.7000281403,0.0870380959,0.0003756573,1.8922475478,-8.2304489607,0.1550573291,0.3044306537,0.0000000000
0.6996520776,0.1989690590,0.0001845434,1.6680893180,-8.2152554572,-0.3483327109,-0.1085946564,0.0000000000
0.6988404036,0.1333481457,0.0002967815,1.9167036176,-8.3037057095,-0.0569330850,-0.0095653762,0.0000000000
0.7020084847,0.0870226633,0.0003722977,0.2879723149,-8.1153376507,-0.4387526243,0.0845112103,0.0000000000
0.6985546120,0.0388610947,0.0004283533,1.0983907890,-8.0333862082,0.3566049459,0.2603316028,0.0000000000
0.7000292521,0.0402502506,0.0004310050,2.7142592275,-8.3042556534,0.3336012995,0.0418451094,0.0000000000
0.6997613873,0.0631596152,0.0003848512,1.8381895120,-8.5299532283,0.2149347373,0.0231539851,0.0000000000
0.7001472805,0.1422933376,0.0002874923,2.6595875922,-8.3209333255,0.1177923275,0.0340687717,0.0000000000
0.6994621954,0.1366919599,0.0002933239,0.6203375968,-8.0786637874,-0.1207180683,-0.0058913537,1.0000000000
0.6997620008,0.0398413913,0.0004134708,1.0967443391,-8.5181537949,0.2703363683,-0.0837899475,0.0000000000
0.6985603976,0.0928901642,0.0003639172,2.3163022263,-8.4499807826,-0.0436674117,-0.0830372558,0.0000000000
0.6992183960,0.1518718970,0.0002772791,1.3929237190,-8.3965117695,-0.2397206249,0.0678286093,0.0000000000
0.7003128296,0.0566700564,0.0004059775,0.9226803598,-8.0860229702,0.2616757710,0.0030364270,0.0000000000
0.7005520149,0.3736501844,0.0001310493,1.7129069689,-7.8594732061,-0.2231659387,-0.0203549172,0.0000000000
0.7019126347,0.1214084701,0.0003131860,1.8043417656,-7.9894372800,-0.0689057844,0.1974860051,0.0000000000
0.7017394746,0.1124165949,0.0003287859,0.5584369600,-8.2415662895,-0.0035229069,-0.4549898470,0.0000000000
0.6999511396,0.3085972901,0.0001429072,1.1196814019,-7.7918062226,-0.0430503014,0.0394383081,0.0000000000
0.6993792276,0.0408406457,0.0004187024,2.0816029684,-8.1379415923,0.1047442452,-0.0908529537,0.0000000000
0.6999381398,0.0991040028,0.0003509248,1.3495945971,-7.8337193540,0.1325018308,-0.0968295529,0.0000000000
0.7014485245,0.0678494144,0.0004034239,0.9401276350,-8.1574994773,-0.0506835126,-0.1671586159,0.0000000000
0.7006689563,0.1552105105,0.0002755752,0.9196897178,-7.9216761338,0.3373005644,-0.1316879569,0.0000000000
0.6988791019,0.1132367195,0.0003264461,0.6867363082,-8.0294376600,-0.1494240541,-0.1991656846,0.0000000000
0.6990174817,0.2010874466,0.0002338940,2.3761114156,-8.2115203742,0.3564122371,0.0617512067,0.0000000000
0.6985350921,0.0410754790,0.0004201912,1.5939224939,-8.0822469974,0.1946236563,0.0504394889,0.0000000000
0.6999432065,0.1224506236,0.0003136885,0.5515821352,-8.0632231941,0.3231690532,0.0126317351,0.0000000000
0.6991808857,0.0611441497,0.0004019767,0.3350452930,-7.9911955114,-0.1365953777,0.2475739492,0.0000000000
0.7005285144,0.0413288416,0.0004337815,0.8874413307,-7.9482753238,0.3171604820,-0.0042254195,0.0000000000
0.7001894651,0.1663173350,0.0002645503,1.5930204012,-8.0069144453,-0.0039996075,0.0379583182,1.0000000000
0.6991162624,0.0407660267,0.0004282465,0.4253195630,-7.7361206303,0.2244540349,0.2344709384,0.0000000000
0.7009022565,0.0950179182,0.0003597670,1.0129668103,-8.2434976732,0.1196849685,0.0726270863,0.0000000000
0.6992487153,0.0645186505,0.0004065579,1.9076328221,-8.1878314766,-0.0191879767,0.1643729191,0.0000000000
0.6994654043,0.0895078379,0.0003675604,1.3741086845,-8.2987068064,-0.1907188973,0.1873092982,0.0000000000
0.6988464473,0.0408793219,0.0004080013,0.7297265751,-7.8519139451,0.1617357122,0.1017428087,0.0000000000
0.7002847118,0.1047363668,0.0003410408,1.9563951308,-8.0414634581,0.2253688103,0.3415927812,0.0000000000
0.6999302961,0.3826641468,0.0001294737,2.4266872709,-8.4611131511,-0.2806686485,0.0246733060,0.0000000000
0.6997597481,0.3457550608,0.0001362373,2.3046574821,-8.2149329873,-0.1908044227,-0.0258382503,0.0000000000
0.7002423892,0.1381459519,0.0002926033,1.7052083197,-8.1037828663,-0.4400575039,0.1485661287,0.0000000000
0.6994315070,0.1047946849,0.0003408608,1.0821236888,-8.4584660050,0.2812075712,-0.2072861582,0.0000000000
0.6988019662,0.1754230152,0.0002556788,0.3962428185,-8.3756493927,0.0782151667,-0.0780048532,0.0000000000
0.6990855104,0.1158767973,0.0003223963,2.8684404383,-8.3975743964,0.1212532963,0.0746455289,0.0000000000
0.7002224182,0.0402120494,0.0004302153,0.6489808067,-8.1996913123,-0.3693596611,-0.2243946457,0.0000000000
0.7002572196,0.0392551144,0.0004227671,1.3691475085,-7.9483633198,0.1060203544,0.2875562584,0.0000000000
0.7010697691,0.0393012453,0.0004232997,2.0073795427,-8.2270657668,-0.2041255020,-0.0141438030,0.0000000000
0.6992430131,0.3069184835,0.0001430818,1.5168149948,-8.0780983024,0.2139895283,0.3370718440,0.0000000000
0.6994560484,0.0758355818,0.0003926662,2.0496495227,-8.2380832306,-0.1718674737,-0.0190095041,0.0000000000
0.7002791595,0.0406415167,0.0004165472,2.7098954875,-8.1082934764,-0.4226391830,0.2447899351,0.0000000000
0.7003973179,0.3795145239,0.0001300353,2.3226044329,-8.5695200472,-0.0503328517,0.0636115811,0.0000000000
0.7009886373,0.1331988349,0.0003000992,0.6675360822,-8.2356260103,-0.3090748357,-0.1263438814,0.0000000000
0.6997136883,0.4028672544,0.0001263246,2.0481283467,-8.2271765545,-0.4621577401,0.0427889756,0.0000000000
0.6996432845,0.1685090506,0.0002630386,1.4908639376,-7.9026737363,0.2403785634,-0.0683882009,0.0000000000
0.6986485761,0.3826703764,0.0001297417,1.0440442145,-8.0720442583,0.2563518320,-0.0007061307,0.0000000000
0.7007950285,0.0551401864,0.0004115226,1.4933968767,-8.1888427685,-0.1143042282,0.0412701351,1.0000000000
0.6988972919,0.0385325623,0.0004326790,2.0962866013,-8.2909819467,-0.1052450847,0.1383576537,0.0000000000
0.7001727075,0.3071986128,0.0001433206,1.1444359877,-7.9892418520,0.0689826618,0.4466549379,0.0000000000
0.7002520340,0.1028701050,0.0003453616,1.5389258302,-8.4309592127,-0.0403621410,-0.0591119176,0.0000000000
0.7005405926,0.1678164169,0.0002633064,1.3916954148,-7.9923223615,0.3107303748,0.1068617204,0.0000000000
0.6998686728,0.1043554590,0.0003420453,1.1896214903,-7.9320037724,0.4007023903,-0.1201206141,0.0000000000
0.7002152234,0.0991090317,0.0003525414,2.1644848470,-7.7980032927,-0.2788838980,0.0485818439,0.0000000000
0.7002762281,0.1109499892,0.0003330866,1.9093323018,-7.9042388047,-0.2869543308,0.1018194211,0.0000000000
0.6982839034,0.1430374416,0.0002865124,0.9165460007,-8.2794654560,0.0721084928,-0.3926310266,0.0000000000
0.7015616677,0.1723667707,0.0002585745,1.4498467234,-7.8431654708,-0.0455253103,-0.0573903087,0.0000000000
0.7001275344,0.0383382698,0.0004110358,1.0658468147,-8.0023425248,-0.0267810348,0.1965502198,0.0000000000
0.6998141464,0.1586118963,0.0002722345,1.5574221895,-8.4341535815,-0.0743005738,-0.0147139439,0.0000000000
0.6994433223,0.0934373519,0.0003643686,1.6667910165,-8.1296687551,0.4082069901,-0.1525838067,0.0000000000
0.6991412823,0.1416270035,0.0002877041,1.1176022658,-8.1653707228,-0.3624203282,0.2704582705,0.0000000000
0.7019589303,0.1246007442,0.0003105688,0.9138371256,-8.1413114350,0.2182571378,0.0654460844,0.0000000000
0.6999741399,0.1112937572,0.0003337227,1.6467503572,-8.5594814180,0.0491831159,-0.0026243106,0.0000000000
0.6999260633,0.0388009518,0.0004144803,1.9311947039,-7.9813568039,-0.0604406492,0.3341979038,0.0000000000
0.7016162538,0.0670799134,0.0004054298,1.2546256351,-8.0833247321,0.1801531154,0.1700273151,0.0000000000
0.7003708869,0.1178377027,0.0003207127,0.7831313574,-8.1664582014,0.4290181970,-0.1420091196,0.0000000000
0.7006563233,0.4987477838,0.0001122313,2.8242699627,-7.7467676924,0.2637652590,-0.0711732441,0.0000000000
0.7000631521,0.3859962664,0.0001292942,0.7546144000,-8.0557820492,-0.0296942764,0.1212890633,2.0000000000
0.6994870246,0.1521370692,0.0002773810,1.3067695749,-8.3301808087,-0.1786281071,0.0448154897,0.0000000000
0.6984723959,0.2198208587,0.0001645090,2.3302746385,-8.3860882014,-0.0057946957,-0.1504053988,0.0000000000
0.7006961161,0.1171943666,0.0003217070,0.2233729342,-8.1184599004,-0.0808113974,0.0102756525,2.0000000000
0.6994337285,0.1318399952,0.0003004541,0.9561742073,-8.0450304919,0.1447478015,0.2812213555,0.0000000000
0.7023564366,0.0593117342,0.0003845826,2.6616733043,-8.0684937742,-0.0730149474,-0.2677720014,0.0000000000
0.6998066485,0.4993318831,0.0001120518,0.7515331150,-8.3486185898,-0.1795379748,-0.0954130667,0.0000000000
0.6981767987,0.0411498220,0.0004271417,0.9243779938,-7.8112789921,0.3474811778,0.0066170706,0.0000000000
