# m1[Msun], m2[Msun], f_gw[Hz], inclination[rad], x_gal[kpc], y_gal[kpc], z_gal[kpc], Pala_reassigned
<<<<<<< HEAD
0.6988393016,0.1002396951,0.0003500852,2.0233146216,-8.7499426284,0.6738165769,0.0938969304,0.0000000000
0.6996009131,0.1462587822,0.0002842304,1.5564940246,-7.4085539045,-0.6376249743,0.1015208746,0.0000000000
0.6990557943,0.1024531841,0.0003429313,0.4507159501,-7.4422101944,-0.3643325428,0.1522472418,0.0000000000
0.6997378444,0.1244977401,0.0003083391,0.6993678716,-7.6539977478,-0.2597617849,0.4007048238,0.0000000000
0.6994378954,0.1444351701,0.0002857621,1.8808316667,-7.5944715431,0.4962207628,-0.0352613975,0.0000000000
0.7002139261,0.0836091439,0.0003833133,2.0527690410,-8.6436459546,0.0702023054,0.2597038630,0.0000000000
0.6999210954,0.2007361837,0.0001724839,0.3493566754,-7.3526510534,-0.3624927594,-0.2530734129,0.0000000000
0.7001498710,0.0405732774,0.0004302152,1.7710118980,-8.8442437269,-0.5148797417,-0.1551082502,0.0000000000
0.7011877392,0.0477015332,0.0003892415,0.8960236825,-8.0794306211,-0.3286750468,-0.0410213636,0.0000000000
0.6993467444,0.0485870963,0.0003941800,1.8385644047,-8.2549734495,-0.5632136030,-0.1650423018,0.0000000000
0.6999974789,0.1252659289,0.0003100426,1.0862105694,-8.3524326991,0.4318250187,-0.5901906031,0.0000000000
0.6998883473,0.3493904895,0.0001349757,0.5177646032,-8.8027929991,0.1351547392,0.4413509193,0.0000000000
0.7005278960,0.0387867799,0.0004261397,1.6236806855,-8.1047619985,0.1590906041,0.0947010559,0.0000000000
0.6996940651,0.0888825851,0.0003718150,2.3896730180,-8.3102100780,0.8378204928,0.1371512959,0.0000000000
0.6991141287,0.1432787519,0.0002872099,1.4306873722,-7.7189475661,-0.6013751347,0.0023679748,0.0000000000
0.6994807574,0.5809749282,0.0001015681,1.4848583490,-8.9358744664,-0.4503274165,0.2427869907,0.0000000000
0.7003254744,0.0955263541,0.0003568386,0.2579085689,-8.6934572881,-0.3717314992,0.2555818976,0.0000000000
0.6999602649,0.0576181491,0.0004049114,0.6774809775,-8.8480481755,0.5188243026,0.0553514762,0.0000000000
0.7023712886,0.3602566416,0.0001332635,1.6282945551,-8.0472946591,-0.8108802494,0.3633593920,0.0000000000
0.6995394903,0.1116484312,0.0003331954,1.0421265818,-7.8347028430,-0.4844780653,-0.1504990413,0.0000000000
0.6996861471,0.0904814258,0.0003686503,2.9121212987,-7.2832592057,-0.0799000475,0.1559464389,0.0000000000
0.6993043389,0.0405743610,0.0004184688,2.1659133570,-7.5148763333,0.0749976849,0.2715544879,0.0000000000
0.7010308975,0.1322509661,0.0002999559,0.7202812912,-7.3141749180,0.4736002641,-0.0266048350,0.0000000000
0.7006216576,0.0893462014,0.0003663699,1.8506852318,-9.0136473790,-0.0954230167,0.1714271392,0.0000000000
0.7005466502,0.1419942178,0.0002872889,0.9475298478,-8.4728540027,0.5386246697,0.1653385980,0.0000000000
0.7010252673,0.1037796627,0.0003420855,0.9038582895,-7.2410479284,0.4386287590,-0.0330385404,0.0000000000
0.6998190592,0.0932517198,0.0003607694,0.4689725408,-8.0250930589,0.4847166371,0.0123332820,0.0000000000
0.7005299260,0.0408965095,0.0004165972,2.1487201350,-8.3373699181,-0.4520171537,0.3511793102,0.0000000000
0.6982774441,0.0976211661,0.0003561914,1.0695022768,-8.7209575615,0.1092367685,-0.4713496692,0.0000000000
0.6988150304,0.0610301684,0.0003697776,1.2444007699,-7.9149620798,0.6980242139,0.6646701641,0.0000000000
0.6990184474,0.0915769988,0.0003679754,1.1700972153,-7.6014140330,-0.3207526954,-0.1126827205,0.0000000000
0.7011115972,0.0965541689,0.0003549233,2.8256134597,-8.8209178644,-0.0796258498,0.1289606305,0.0000000000
0.7020036128,0.4427819011,0.0001202709,1.1235163528,-8.5407185618,-0.0316247481,-0.2343829399,0.0000000000
0.6999506186,0.1336361098,0.0002974764,2.7381277621,-7.3225950165,-0.0521345594,-0.0278739549,0.0000000000
0.6986007470,0.1132378554,0.0003294459,1.8177975778,-7.4066701582,-0.4244518720,0.0921917196,0.0000000000
0.7003139636,0.1409895678,0.0002880937,2.6283640123,-8.7276575493,0.7322584140,0.1593347813,0.0000000000
0.7005164473,0.0580286561,0.0003945687,1.9669006727,-7.6781490289,0.7858939115,0.1849306187,0.0000000000
0.6982169555,0.0405184989,0.0004273576,2.5578259281,-8.5035010529,-0.3966436787,0.0218381261,0.0000000000
0.6990938515,0.0530508941,0.0003700375,0.8433317300,-7.6942725794,-0.3972340505,-0.2623134786,0.0000000000
0.7017160277,0.1460939978,0.0002837708,1.2912209069,-8.1379149963,0.1943656004,-0.1718470627,0.0000000000
0.6996805226,0.0910404142,0.0003632535,1.4160266024,-8.2405167183,-0.3254816126,-0.2972535510,0.0000000000
0.7004101220,0.0588452639,0.0004041933,0.6481762277,-8.4494970886,-0.2978829130,-0.2474250913,0.0000000000
0.7002297325,0.1228606694,0.0003104661,2.2110350979,-7.5372139113,0.0841308471,0.3834606996,0.0000000000
0.7011741366,0.1523976782,0.0002775524,2.7820600802,-7.7885921465,0.0814778815,0.2855349410,0.0000000000
0.7000983408,0.1086170379,0.0003362991,2.8336030117,-8.1720517311,-0.3650991815,-0.7351638926,0.0000000000
0.7003098778,0.1239937221,0.0003114543,2.3826672116,-8.0707597225,0.4193831169,0.0381914449,0.0000000000
0.7008965216,0.1454780500,0.0002842608,0.2405054796,-7.4188031260,-0.2424905923,-0.1704237499,0.0000000000
0.7009591317,0.0992372264,0.0003515560,1.0902479452,-8.2442968913,-0.1272573564,0.8766768990,0.0000000000
0.7010319854,0.1331947655,0.0003009111,1.7194041194,-8.5270636547,0.5548904040,0.1995447837,0.0000000000
0.6995877990,0.0803093374,0.0003831680,1.0335245540,-8.1746552870,-0.2176308379,0.4831015804,0.0000000000
0.6986653626,0.2344709743,0.0001603182,0.6872492075,-8.5901091080,-0.2083235982,-0.2365222045,0.0000000000
0.6984946705,0.0537592381,0.0004028525,1.6782578953,-8.2048337857,-0.7365495623,-0.0027438374,0.0000000000
0.6986010226,0.0402674561,0.0004205109,1.9652403929,-8.8397793084,-0.0468057105,0.0670852093,0.0000000000
0.6992744031,0.1224171589,0.0003143293,2.5723293747,-8.0825400812,-0.5425135274,0.0607581960,0.0000000000
0.7011409144,0.0935686161,0.0003619480,2.6084538943,-8.8102629665,-0.1237496871,-0.3856198002,0.0000000000
0.6991221670,0.0506112887,0.0003777786,1.2769068815,-8.6514933115,-0.3659513431,0.0954610327,0.0000000000
0.6997073791,0.1376773923,0.0002914131,2.8195637603,-7.6252461751,0.1040684910,-0.1421145923,0.0000000000
0.6995411444,0.0577632481,0.0003919700,2.4369589164,-8.2341811222,0.6322354083,-0.5184768304,0.0000000000
0.6993929001,0.0399389282,0.0004113085,1.4382406355,-8.0207091376,0.4964614651,0.4374040062,0.0000000000
0.7011885487,0.8294531738,0.0000761594,1.5435733606,-8.6436448736,-0.1855562650,-0.6495573989,0.0000000000
0.6988525467,0.1146622049,0.0003231345,0.9530443325,-7.4797886690,0.0157769255,0.3457702974,0.0000000000
0.6986522307,0.1366085665,0.0002919470,1.1045278094,-8.2916416082,0.5743148067,-0.0789220283,0.0000000000
0.6995059556,0.1417334528,0.0002885548,0.8021764320,-7.4375897083,0.6219023276,-0.3339279842,0.0000000000
0.6994457806,0.0391050730,0.0004232022,2.2659877970,-7.3297593025,-0.4183545911,0.0574194749,0.0000000000
0.6990696931,0.1217712674,0.0003132248,2.6891750669,-7.1875420662,-0.0768275746,-0.1940316224,0.0000000000
0.6994902074,0.1134534817,0.0003256044,1.9801676820,-8.0527192905,0.6487820116,-0.0068139861,0.0000000000
0.7002239320,0.1997681529,0.0001793289,0.7211686459,-7.8596296421,-0.2577305484,-0.2206583733,0.0000000000
0.6993442067,0.0521192150,0.0003700043,1.3821379294,-7.5048689781,0.0539037443,-0.0455298247,0.0000000000
0.7014148012,0.1037390574,0.0003423713,1.3424447048,-7.9173855167,-0.7596814502,0.1323911688,0.0000000000
0.7016013541,0.0387212543,0.0004152388,2.4027204320,-7.7945554062,-0.7091908868,0.0960581847,0.0000000000
0.6994574052,0.7740956175,0.0000805789,0.4433141039,-8.4110994851,0.3860384632,0.1190064502,0.0000000000
0.7002363591,0.0412531082,0.0004298076,1.9983970263,-8.1615608497,-0.4229999029,-0.3846280917,0.0000000000
0.7012782464,0.1396401950,0.0002918391,1.2167013783,-7.9462027606,0.5244866231,0.4252880171,0.0000000000
0.6993732956,0.1011159614,0.0003440622,1.2176347080,-7.6210811160,0.7329560255,-0.2624002436,0.0000000000
0.7000620961,0.1171974863,0.0003192021,3.0021425525,-8.3126881892,0.4039958474,-0.2634769151,0.0000000000
0.6988667409,0.2006346074,0.0001784540,0.8157694995,-8.4953815928,-0.6059266622,0.2692909671,0.0000000000
0.7004845366,0.2974306526,0.0001446278,1.3370514627,-9.0824111028,0.1586072047,-0.1481886144,0.0000000000
0.7006222871,0.1254624089,0.0003115011,1.2173800060,-7.9717602914,0.2007961971,0.2167175401,0.0000000000
0.6992665661,0.0400268759,0.0004223661,1.8581521998,-7.4529889229,0.6859470178,0.1552525490,0.0000000000
0.6988680757,0.0921538839,0.0003685937,1.3791416119,-8.7344754322,-0.2481421723,0.0838642989,0.0000000000
0.7003895307,0.1246069371,0.0003094909,1.0689186101,-7.6681664938,-0.7518930089,-0.0331142658,0.0000000000
0.7002544199,0.1549373875,0.0002749565,2.7174123136,-8.1228709025,0.3980868966,-0.1615327284,0.0000000000
0.7001402088,0.1282193493,0.0003024417,1.7090583473,-7.5683776184,-0.7063441787,0.4466891780,0.0000000000
0.6992653034,0.2660264631,0.0001523754,1.1437918632,-8.9343550673,-0.0005386943,-0.0543929910,0.0000000000
0.7014021337,0.3316708397,0.0001382553,0.8016175068,-8.0391693338,-0.8501672821,0.0221595098,0.0000000000
0.6996697170,0.1098638426,0.0003315528,2.0831029227,-8.0056427005,0.7807906736,-0.0118564264,0.0000000000
0.6997263333,0.0416880751,0.0004147616,0.7304847080,-7.9199267407,-0.4970861058,-0.3538277424,0.0000000000
0.7001361551,0.0738401510,0.0003989482,1.7813068202,-8.2468941596,-0.5140308157,0.0784425639,0.0000000000
0.6989976352,0.0922061689,0.0003638850,2.0712826550,-8.8278628768,-0.2697618970,0.0159665532,0.0000000000
0.7015454711,0.1392650017,0.0002918843,0.4873541394,-8.3790239246,0.6927468346,0.1285477572,0.0000000000
0.7004048740,0.5869126523,0.0001008945,2.0744595230,-7.7544354408,-0.8424837186,-0.0890213148,0.0000000000
0.7010247647,0.2383279165,0.0001596405,2.7687692017,-7.4765393616,-0.4100481533,-0.3109368291,0.0000000000
0.7002053334,0.0873693285,0.0003760602,0.5753413816,-7.8381046715,-0.4017790374,0.3716679467,0.0000000000
0.6998933265,0.0412547072,0.0004187781,1.9989959854,-7.8360552868,0.5445040072,0.1159609341,0.0000000000
0.7012302281,0.0936417370,0.0003636681,2.2582317599,-8.4063115281,-0.1798523857,0.3577555217,0.0000000000
0.7010141483,0.0876854127,0.0003712893,2.1628467552,-7.4060311323,0.5931560131,-0.2128752623,0.0000000000
0.7001263298,0.2010009500,0.0001746983,2.1738549289,-7.1259589026,-0.0641782847,0.0581084365,0.0000000000
0.6979385378,0.0893876441,0.0003714278,1.2277220066,-7.3803030897,0.3884217640,0.2583078868,0.0000000000
0.6996759412,0.0392778768,0.0004338890,1.8392813131,-7.6334803340,0.5830830694,0.1344621648,0.0000000000
0.6994140766,0.1210064866,0.0003147925,0.8939991589,-8.5310051471,0.1094478793,-0.5480248852,0.0000000000
0.7007366162,0.0708498610,0.0003989476,0.6975306465,-8.8581352940,-0.3279575607,0.1644637400,0.0000000000
0.6998445412,0.1109355422,0.0003289280,1.5959803577,-8.1901195398,0.1497931556,-0.4702948250,0.0000000000
0.7017322496,0.1087460028,0.0003344058,2.5359108333,-8.0411530891,-0.5131881974,-0.1447294438,0.0000000000
0.7014814567,0.0581829431,0.0004071752,0.7213110743,-7.2015350836,-0.2842595514,0.0446741110,0.0000000000
0.7010743166,0.1121243780,0.0003291335,1.0630699541,-8.8247388223,-0.3526275866,0.3088942274,0.0000000000
0.7011297775,0.0757133408,0.0003937623,2.8046114169,-7.8402920789,-0.7019050423,-0.3359125521,0.0000000000
0.7002727325,0.1626468827,0.0002672060,0.6564216796,-8.5558471122,-0.3698116135,0.3073457834,0.0000000000
0.7000181689,0.0978635383,0.0003556408,2.1722464146,-8.0944532280,-0.4649669863,-0.1709262343,0.0000000000
0.6997474727,0.9213578090,0.0000696344,2.1631161255,-8.3509314956,-0.7811430117,0.3288294037,0.0000000000
0.7007828676,0.0389729858,0.0004216561,0.2516089035,-7.5443376259,-0.6168854274,0.0181863237,0.0000000000
0.7012910305,0.0408912535,0.0004235657,0.9378892537,-7.7011423818,-0.6618156099,0.0186456810,0.0000000000
0.7013202016,0.5183929585,0.0001097040,1.7031508522,-7.9814715327,0.3347234182,-0.0033362720,0.0000000000
0.6998945866,0.1489508214,0.0002792824,1.4094426631,-7.7470264565,0.0690258616,-0.2147364932,0.0000000000
0.7009111484,0.0402396822,0.0004319390,1.5241689915,-7.3841314222,-0.3519653065,0.3842596730,0.0000000000
0.7003065157,0.1068804102,0.0003397596,2.0427428253,-7.7927860677,0.5035794107,0.0989626935,0.0000000000
0.6991353792,0.1250867184,0.0003088738,1.1837878135,-7.7541014478,0.1208326773,0.0263860866,0.0000000000
0.6999688266,0.0808618288,0.0003829398,1.8102022250,-7.6833511167,0.3332428352,-0.3840773282,0.0000000000
0.6987349577,0.1225449374,0.0003155343,1.4600245018,-7.2906983702,-0.1405040536,0.1966163366,0.0000000000
0.7009832230,0.1581606212,0.0002726508,1.9004527506,-7.5658203726,0.0056239678,0.2077456037,0.0000000000
0.7018702216,0.2008644191,0.0001739241,1.9708044222,-7.3766584697,0.1583283464,-0.3774502754,0.0000000000
0.6992490869,0.1479712502,0.0002817987,1.7005556257,-8.4478901209,0.1650805921,0.0848894373,0.0000000000
0.7010663129,0.0968161782,0.0003543566,1.4992690933,-7.5939727442,0.6591371927,0.2632186173,0.0000000000
0.6990502409,0.0678313907,0.0004011700,1.8753252593,-7.2235227897,-0.2391901639,-0.0668864112,0.0000000000
0.6996742260,0.0591855628,0.0004004955,1.6226042902,-7.2829517389,-0.4140440278,0.0252676269,0.0000000000
0.7012281645,0.0998843953,0.0003497703,0.2103405167,-7.8217253146,0.4119947450,0.1514482592,0.0000000000
0.7005342413,0.2668579929,0.0001522755,1.2049834644,-7.8982069945,-0.0410062166,-0.2941827599,0.0000000000
0.6998129565,0.0385717281,0.0004314478,0.9833483739,-7.9658583477,0.9080709355,0.1509649494,0.0000000000
0.7004333963,0.0397834798,0.0004272623,1.7223687660,-7.6409436404,-0.0251188702,-0.3885178156,0.0000000000
0.7011113641,0.7343944813,0.0000840476,2.0529574387,-8.0075300994,0.5551329931,-0.2011329832,0.0000000000
0.7007267578,0.1293795289,0.0003017896,0.5434371495,-7.7934847853,0.6614965750,0.0287591945,0.0000000000
0.7007790825,0.0974570270,0.0003559298,1.9668800999,-8.1104300653,0.0157350275,0.4272004429,0.0000000000
0.7001544709,0.0404316864,0.0004175950,2.0182408941,-7.8708058572,-0.1154342615,-0.0548933066,0.0000000000
0.7023932392,0.0870452050,0.0003752222,2.5248604882,-7.2973701848,-0.2431219043,-0.4075109871,0.0000000000
0.6986774521,0.0399467380,0.0004096625,1.7557143598,-8.0197806178,0.4366064388,0.2624725072,0.0000000000
0.7003491465,0.0988045429,0.0003498026,1.4321808310,-8.4969507978,-0.5216197899,0.1413798528,0.0000000000
0.6998661701,0.1438122059,0.0002867616,1.6381135205,-7.6691885783,0.6462643482,-0.1955419637,0.0000000000
0.6997457279,0.2248318361,0.0001631059,2.9400802813,-7.5663898257,0.1646805605,0.5548232056,0.0000000000
0.7011780418,0.0677472648,0.0004033020,0.3416366450,-7.7515219709,0.0606705692,0.3286003588,0.0000000000
0.7007843133,0.0606864757,0.0003847904,1.7607155189,-7.2972463226,0.1593195113,-0.1908675854,0.0000000000
0.7002675965,0.1227987908,0.0003130250,2.4472216690,-8.7354131957,-0.6540484059,-0.3533121719,0.0000000000
0.6996165493,0.0396675845,0.0004151111,2.2275387469,-8.6542656215,-0.1312605019,-0.6316411015,0.0000000000
0.6989225775,0.1268156352,0.0003075104,1.0273408065,-8.2709729441,0.0856641429,0.0321339397,0.0000000000
0.6979155948,0.0651113428,0.0003696621,1.4853531164,-8.1652831872,0.4690320609,0.4077797856,0.0000000000
0.6987594611,0.0398243850,0.0004105034,1.0641890731,-8.7391732899,0.1260302125,0.4172635213,0.0000000000
0.6990855411,0.1265233141,0.0003071582,2.1684168946,-8.6298664432,0.0652559793,0.6970918483,0.0000000000
0.7004515086,0.0391204171,0.0004133162,1.5987916927,-9.0436376966,0.1346930208,0.1664586483,0.0000000000
0.6996462322,0.0387364887,0.0004251147,2.6111676979,-8.2226902906,0.8003736664,0.0424036073,0.0000000000
0.7008538301,0.1360762263,0.0002946404,1.9239656845,-7.8316775962,0.5395738646,0.5414859481,0.0000000000
0.7020562380,0.2157493452,0.0001654003,0.8985795536,-7.9767170730,0.8558974988,0.0633535203,0.0000000000
0.6993982078,0.1652512480,0.0002645697,0.8075138106,-7.7440186784,-0.3002703595,-0.2445370178,0.0000000000
0.6989165930,0.1455691172,0.0002843260,0.3453299310,-7.8274107541,0.2951885512,0.0476608617,0.0000000000
0.7015474514,0.3625408454,0.0001331182,2.2144847795,-8.0425974787,0.3834232729,0.1319568238,0.0000000000
0.7002845191,0.1674944531,0.0002647324,1.3563446121,-7.8098049082,0.2138296554,-0.0441902412,0.0000000000
0.6994996153,0.0933992998,0.0003609454,0.7579258322,-8.3367477432,-0.0199730392,0.2177124907,0.0000000000
0.6994796237,0.4059247318,0.0001257537,2.6673355474,-7.6314546086,-0.7775591963,-0.0556564504,0.0000000000
0.6993802454,0.0401076186,0.0004258017,1.0578933014,-8.5628861552,0.1603294624,-0.1805246086,0.0000000000
0.7012245105,0.4802884263,0.0001148213,1.2794411457,-8.5374307213,0.6021862150,0.4467919227,0.0000000000
0.7008172002,0.1448333780,0.0002858192,1.4426570521,-7.6194756842,0.3798648352,0.2808142137,0.0000000000
0.6997605385,0.1389238472,0.0002918926,1.4090918628,-8.1438715026,0.4570583538,0.2069716434,0.0000000000
0.7000849262,0.1458591692,0.0002843193,0.4081624978,-7.5953398296,-0.3564910845,-0.4395807617,0.0000000000
0.7001516151,0.0913468926,0.0003657881,0.8068169088,-8.1119749714,-0.4706543000,-0.8491870303,0.0000000000
0.7007675567,0.1657824902,0.0002650152,0.8799938049,-8.2497600195,-0.3179236967,0.2162438562,0.0000000000
0.6985455905,0.1287311535,0.0003039836,1.2012077038,-8.3285340620,-0.0513241597,-0.2177087917,0.0000000000
0.7020940940,0.0396611005,0.0004308336,1.7470368079,-7.8791408691,0.7658275580,-0.0697112544,0.0000000000
0.6974571895,0.1251329646,0.0003055846,1.5553640436,-7.6928344852,-0.2619007491,0.0839211888,0.0000000000
0.7006961225,0.1244430902,0.0003090156,0.4476646780,-7.9473549284,-0.6132915376,0.2263197138,0.0000000000
0.7001459439,0.1587678545,0.0002728049,1.9885270214,-8.0058976708,0.7721013904,-0.0702347468,0.0000000000
0.7008912883,0.1636857288,0.0002654647,1.7956708129,-7.3376168206,0.4727795778,0.0948253371,0.0000000000
0.6996834322,0.0407682969,0.0004244582,1.7568310810,-8.0300831523,-0.2018556403,0.0903002550,0.0000000000
0.7003677861,0.0704326265,0.0003953063,0.7983997227,-7.6702316665,0.6210123657,-0.0944580806,0.0000000000
0.6999087940,0.1347785369,0.0002971416,1.5768068721,-8.2993755729,0.0976369979,0.3909946523,0.0000000000
0.6994111190,0.0431521910,0.0003807752,1.6447288721,-8.3774601778,-0.7651098928,0.2338267186,0.0000000000
0.7020647289,0.5276842698,0.0001085916,1.3257426295,-9.0409263729,-0.3455718421,0.0536487692,0.0000000000
0.7007908732,0.0674695692,0.0004043576,2.3679615876,-8.8880129838,0.0339998518,0.2775763369,0.0000000000
0.6996415251,0.0415445389,0.0004221786,0.1307663215,-7.4421414879,-0.4910715388,-0.1929225674,0.0000000000
0.6980569236,0.6119371742,0.0000976315,0.8591240567,-7.9208611035,0.8926225524,0.0148230203,0.0000000000
0.6989102726,0.4805989742,0.0001148216,1.9822653516,-7.9816263993,0.9338695304,-0.0556884466,0.0000000000
0.6999025215,0.1191756972,0.0003170295,1.2953058260,-7.8328893567,-0.2689725379,-0.6558579217,0.0000000000
0.6985185838,0.0511523304,0.0003980944,0.6112272781,-7.9352519074,-0.7151893044,-0.3104466454,0.0000000000
0.6999782513,0.0884858199,0.0003722760,1.0553396837,-7.8617417213,0.9169486795,0.1062415799,0.0000000000
0.6998620831,0.0403410408,0.0004242022,2.3612777832,-8.1135625739,-0.7246378128,0.0089571362,0.0000000000
0.7003841232,0.0409649818,0.0004279686,1.4707151535,-8.1691647677,-0.3023583104,0.1447480120,0.0000000000
0.7017852326,0.1211151625,0.0003154903,1.7171012474,-7.7462276002,-0.2542499563,0.0249894169,0.0000000000
0.7001821152,0.0396695620,0.0004161074,0.0937179663,-8.5926766250,-0.1991778085,-0.4314463015,0.0000000000
0.7027212878,0.0747115270,0.0003954436,2.4457905287,-7.3536993598,-0.1570398790,0.0351709773,0.0000000000
0.6996417499,0.0855642269,0.0003790477,1.7270790222,-7.8099106542,-0.1461064150,0.0398213341,0.0000000000
0.6996947272,0.7488245170,0.0000828201,2.4332555982,-7.8960070043,-0.7014102934,-0.0146771373,0.0000000000
0.6997256058,0.1331109796,0.0002988288,0.7719018695,-8.3403758907,-0.3017771082,-0.1210724798,0.0000000000
0.6995837832,0.4672816646,0.0001163752,1.1894327768,-8.2853698143,-0.0747682512,0.0490444582,0.0000000000
0.6988724633,0.0400510602,0.0004305992,1.3058716136,-8.7460894923,0.0257089391,0.4222277445,0.0000000000
0.6998782900,0.0411173869,0.0004317717,1.7122757069,-7.3265714256,-0.0397699727,-0.1297052036,0.0000000000
0.6991898702,0.0385465887,0.0004081443,0.9274435890,-8.7062583642,-0.3458546853,0.2663694551,0.0000000000
0.7005126960,0.1124370439,0.0003277642,3.0366983239,-7.8285318834,0.0515628052,-0.0243233859,0.0000000000
0.6998100464,0.0806013841,0.0003874446,0.6906540065,-8.1565220357,-0.2635811450,-0.8801229252,0.0000000000
0.6991995575,0.1307509239,0.0003026757,0.4874740723,-8.7222016794,-0.2490063450,-0.2429987231,0.0000000000
0.7013770884,0.0753056763,0.0003931550,0.5896785886,-8.2362330775,-0.5830328082,-0.3873991075,0.0000000000
0.6992721120,0.3349083000,0.0001380422,1.8156564557,-7.6196007959,0.2609596500,-0.3814306187,0.0000000000
0.7013589149,0.0503137237,0.0004001162,2.2828413231,-8.8671359550,-0.0074124656,0.3325077408,0.0000000000
0.7014522722,0.0776155574,0.0003766028,2.0083179009,-7.4091323623,-0.4807935471,-0.0664930732,0.0000000000
0.7006613321,0.1298482778,0.0003034899,1.9013766750,-8.2900659268,0.8558347683,0.3214657578,0.0000000000
0.6999440900,0.0943955558,0.0003593063,0.2626831732,-8.1152692089,0.4765314289,-0.0479985513,0.0000000000
0.6981292783,0.1485461225,0.0002808668,1.3257987147,-8.0790316777,-0.5185770021,-0.0466950667,0.0000000000
0.7016730203,0.0908748408,0.0003689515,1.7010829729,-7.9797533679,-0.3074450782,0.2616045351,0.0000000000
0.6996455728,0.1129019415,0.0003285081,2.5446311804,-7.7132787251,0.2947762880,-0.1600003954,0.0000000000
0.7006633915,0.2023176769,0.0001784208,1.6396299546,-7.8185871018,0.6326065329,0.0765736842,0.0000000000
0.7012131398,0.1999567767,0.0001771806,1.9777739945,-8.5170450346,0.2957533916,-0.1170153760,0.0000000000
0.6977416763,0.0920240168,0.0003670746,0.8004884684,-8.4828102315,0.2213337863,-0.1789001356,0.0000000000
0.6997995363,0.0860539745,0.0003752610,1.2456357633,-7.4364022498,0.1360001264,-0.0287097064,0.0000000000
0.7014173309,0.1039198188,0.0003470423,2.3257104119,-7.2186272404,-0.3574571061,0.2349561703,0.0000000000
0.6991949294,0.1100262770,0.0003317963,1.5717884854,-7.5161181274,0.5753410579,-0.2841949558,0.0000000000
0.7011451446,0.7856008243,0.0000795119,2.1749661012,-8.9284767761,-0.3020534398,-0.0732749829,0.0000000000
0.6990262787,0.0398148943,0.0004279778,2.0825677409,-8.4052516735,-0.8706070687,0.2008435443,0.0000000000
0.7003550197,0.0413846802,0.0004156898,2.8007994872,-8.2849300515,-0.4390001956,0.1947861821,0.0000000000
0.7004630903,0.0656097434,0.0003910789,2.6790438132,-8.0457726159,-0.1387767161,0.0740284796,0.0000000000
0.7004325628,0.0501115471,0.0003707287,2.5451214216,-8.5850510006,0.0449092367,-0.1222076763,0.0000000000
0.6989763791,0.0676044851,0.0003695814,1.5053086118,-7.2128517216,-0.0115665957,0.1334907882,0.0000000000
0.7000749647,0.0517696266,0.0003895668,1.1259628412,-8.0510125014,0.4732474008,-0.1401049401,0.0000000000
0.7004083153,0.0398990996,0.0004238414,0.7500231301,-8.0631027578,0.5722037517,-0.0129809586,0.0000000000
0.7002338320,0.1583148423,0.0002705874,0.5141931563,-8.3497600278,-0.6285411332,0.1098682564,0.0000000000
0.6994119557,0.0399391864,0.0004279775,1.3182768573,-7.6705126000,0.2124557580,0.0055133205,0.0000000000
0.7001049244,0.1201020565,0.0003153234,1.4616758693,-8.6088125584,-0.5863791583,-0.3414418922,0.0000000000
0.6991364385,0.1130556116,0.0003261805,1.2833544774,-7.6830180127,0.2709361556,0.2663324476,0.0000000000
0.7006839674,0.1168791624,0.0003198686,1.9546740220,-8.6038745861,0.1349913965,-0.5510011079,0.0000000000
0.6997403581,0.1621034421,0.0002680905,0.1017051974,-8.5994125479,0.5012770097,-0.3302512690,0.0000000000
0.6998950860,0.0387769407,0.0004334525,2.8827686082,-8.7887512009,-0.6581778812,-0.0455394984,0.0000000000
0.7010469859,0.0901230331,0.0003676055,2.6874407207,-7.7418922507,-0.7749022141,-0.1761947837,0.0000000000
0.7005807997,0.0388721448,0.0004227830,0.6661576556,-8.0663577971,-0.3810550246,-0.1079140925,0.0000000000
0.7002435205,0.1612604955,0.0002709569,1.0742134396,-8.4005677720,0.5466010975,0.1412799512,0.0000000000
0.6991834142,0.0847995057,0.0003763927,2.0667589559,-8.1590270613,0.1022608646,0.0279231489,1.0000000000
0.6999002812,0.0822045709,0.0003823588,1.9985643005,-8.4666425930,0.3921947046,0.2230837058,0.0000000000
0.6993962823,0.3608429814,0.0001331347,2.2271221238,-9.0012855557,-0.3033382977,0.1329710834,0.0000000000
0.6987849208,0.3083883204,0.0001430080,1.4361564023,-8.2484174205,-0.4168799302,-0.2424130431,0.0000000000
0.7012689667,0.6138812155,0.0000972502,0.4930021527,-8.4717479090,0.4117673211,-0.1540442462,0.0000000000
0.6992119684,0.0395062218,0.0004297526,2.3174066447,-7.9578609210,-0.1752268229,-0.0433231182,0.0000000000
0.7003987196,0.6147180529,0.0000971108,1.8413384257,-8.5266285608,-0.6266544862,-0.0369974579,0.0000000000
0.7033178752,0.1265913493,0.0003055808,0.4250750229,-8.1334476454,0.8865228964,-0.1480629275,0.0000000000
0.7014488153,0.0595578133,0.0004062404,1.0380016135,-7.9301852546,0.6310998333,0.0732096388,0.0000000000
0.6997404440,0.0935574573,0.0003620995,1.6214489204,-8.5621264608,-0.5727765740,0.6640568247,0.0000000000
0.7016814091,0.0655200050,0.0004043076,1.6734404133,-8.1921532902,0.8445599112,-0.2880212532,0.0000000000
0.7010852808,0.0850900164,0.0003793793,1.7843888240,-8.1273229136,0.3172632823,-0.3928759845,0.0000000000
